year,month,energy_date,state_code,state_name,com_revenue_thousand_dollars,com_sales_mwh,com_customers,com_price_cents_per_kwh,median_household_income,poverty_rate,employment_rate,total_population,total_housing_units,price_poverty_interaction,sales_mwh_per_customer,sales_lag_1_month,sales_lag_12_month
2021,5,2021-05-01,MA,Massachusetts,285195,1780557,433956,16.02,104828,9.7,61.5,7136171,3057853,155.394,4.1030818792688660,1801861,1658147
2021,6,2021-06-01,MA,Massachusetts,361848,2155587,435733,16.79,104828,9.7,61.5,7136171,3057853,162.863,4.9470363731918400,1780557,1765025
2021,7,2021-07-01,MA,Massachusetts,387866,2186340,433829,17.74,104828,9.7,61.5,7136171,3057853,172.078,5.0396354323938695,2155587,2165192
2021,8,2021-08-01,MA,Massachusetts,409879,2309715,434385,17.75,104828,9.7,61.5,7136171,3057853,172.175,5.3172070858800373,2186340,2256061
2021,9,2021-09-01,MA,Massachusetts,384531,2163156,432690,17.78,104828,9.7,61.5,7136171,3057853,172.466,4.9993205297094918,2309715,2005387
2021,10,2021-10-01,MA,Massachusetts,328640,1890738,427080,17.38,104828,9.7,61.5,7136171,3057853,168.586,4.4271284068558584,2163156,1845646
2021,11,2021-11-01,MA,Massachusetts,323330,1900753,439439,17.01,104828,9.7,61.5,7136171,3057853,164.997,4.3254080771165054,1890738,1793957
2021,12,2021-12-01,MA,Massachusetts,325694,1835868,432989,17.74,104828,9.7,61.5,7136171,3057853,172.078,4.2399876209326334,1900753,1935490
2022,1,2022-01-01,MA,Massachusetts,393817,2021638,435333,19.48,104828,9.7,61.5,7136171,3057853,188.956,4.6438887012930331,1835868,2004703
2022,2,2022-02-01,MA,Massachusetts,380803,1946484,434538,19.56,104828,9.7,61.5,7136171,3057853,189.732,4.4794333291910029,2021638,1927376
2022,3,2022-03-01,MA,Massachusetts,359432,1914084,439079,18.78,104828,9.7,61.5,7136171,3057853,182.166,4.3593157495575967,1946484,1875811
2022,4,2022-04-01,MA,Massachusetts,331564,1926931,417060,17.21,104828,9.7,61.5,7136171,3057853,166.937,4.6202728624178775,1914084,1801861
2022,5,2022-05-01,MA,Massachusetts,324241,1911030,434640,16.97,104828,9.7,61.5,7136171,3057853,164.609,4.3968111540585312,1926931,1780557
2022,6,2022-06-01,MA,Massachusetts,354492,1981856,437890,17.89,104828,9.7,61.5,7136171,3057853,173.533,4.5259220352143232,1911030,2155587
2022,7,2022-07-01,MA,Massachusetts,433784,2402139,437234,18.06,104828,9.7,61.5,7136171,3057853,175.182,5.4939437463692211,1981856,2186340
2022,8,2022-08-01,MA,Massachusetts,459030,2375782,438854,19.32,104828,9.7,61.5,7136171,3057853,187.404,5.4136045245115688,2402139,2309715
2022,9,2022-09-01,MA,Massachusetts,424783,2166385,438057,19.61,104828,9.7,61.5,7136171,3057853,190.217,4.9454408901124739,2375782,2163156
2022,10,2022-10-01,MA,Massachusetts,359252,1910979,438519,18.8,104828,9.7,61.5,7136171,3057853,182.36,4.3578020564673366,2166385,1890738
2022,11,2022-11-01,MA,Massachusetts,352196,1885296,439898,18.68,104828,9.7,61.5,7136171,3057853,181.196,4.2857571527945115,1910979,1900753
2022,12,2022-12-01,MA,Massachusetts,389068,2001055,435127,19.44,104828,9.7,61.5,7136171,3057853,188.568,4.5987838033493670,1885296,1835868
2023,1,2023-01-01,MA,Massachusetts,432457,2037347,446308,21.23,104828,9.7,61.5,7136171,3057853,205.931,4.5648901655359079,2001055,2021638
2023,2,2023-02-01,MA,Massachusetts,426465,1948732,442211,21.88,104828,9.7,61.5,7136171,3057853,212.236,4.4067922326672109,2037347,1946484
2023,3,2023-03-01,MA,Massachusetts,402319,1960035,450526,20.53,104828,9.7,61.5,7136171,3057853,199.141,4.3505480260850650,1948732,1914084
2023,4,2023-04-01,MA,Massachusetts,378596,1760848,387375,21.5,104828,9.7,61.5,7136171,3057853,208.55,4.5455901903839948,1960035,1926931
2023,5,2023-05-01,MA,Massachusetts,327493,1871496,446634,17.5,104828,9.7,61.5,7136171,3057853,169.75,4.1902228670455003,1760848,1911030
2023,6,2023-06-01,MA,Massachusetts,388278,2006083,448284,19.36,104828,9.7,61.5,7136171,3057853,187.792,4.4750269918176870,1871496,1981856
2023,7,2023-07-01,MA,Massachusetts,444344,2374133,449557,18.72,104828,9.7,61.5,7136171,3057853,181.584,5.2810500114557220,2006083,2402139
2023,8,2023-08-01,MA,Massachusetts,427259,2305595,449798,18.53,104828,9.7,61.5,7136171,3057853,179.741,5.1258453794814561,2374133,2375782
2023,9,2023-09-01,MA,Massachusetts,411185,2197842,447139,18.71,104828,9.7,61.5,7136171,3057853,181.487,4.9153439981750641,2305595,2166385
2023,10,2023-10-01,MA,Massachusetts,378481,1987440,451884,19.04,104828,9.7,61.5,7136171,3057853,184.688,4.3981198714714396,2197842,1910979
2023,11,2023-11-01,MA,Massachusetts,368091,1908140,453497,19.29,104828,9.7,61.5,7136171,3057853,187.113,4.2076132807934782,1987440,1885296
2023,12,2023-12-01,MA,Massachusetts,378513,1917877,454710,19.74,104828,9.7,61.5,7136171,3057853,191.478,4.2178025554749181,1908140,2001055
2024,1,2024-01-01,MA,Massachusetts,450540,2124633,448396,21.21,104828,9.7,61.5,7136171,3057853,205.737,4.7382960597329147,1917877,2037347
2024,2,2024-02-01,MA,Massachusetts,428269,2012839,461039,21.28,104828,9.7,61.5,7136171,3057853,206.416,4.3658757718978221,2124633,1948732
2024,3,2024-03-01,MA,Massachusetts,411265,1996602,464887,20.6,104828,9.7,61.5,7136171,3057853,199.82,4.2948114272930841,2012839,1960035
2024,4,2024-04-01,MA,Massachusetts,370375,1881528,446682,19.68,104828,9.7,61.5,7136171,3057853,190.896,4.2122315204104934,1996602,1760848
2024,5,2024-05-01,MA,Massachusetts,390344,1889141,445437,20.66,104828,9.7,61.5,7136171,3057853,200.402,4.2410958227538350,1881528,1871496
2024,6,2024-06-01,MA,Massachusetts,405941,1950286,434157,20.81,104828,9.7,61.5,7136171,3057853,201.857,4.4921215136459852,1889141,2006083
2024,7,2024-07-01,MA,Massachusetts,431955,2057832,439712,20.99,104828,9.7,61.5,7136171,3057853,203.603,4.6799541518084564,1950286,2374133
2024,8,2024-08-01,MA,Massachusetts,414450,1980442,420820,20.93,104828,9.7,61.5,7136171,3057853,203.021,4.7061498978185447,2057832,2305595
2024,9,2024-09-01,MA,Massachusetts,384659,1863557,417657,20.64,104828,9.7,61.5,7136171,3057853,200.208,4.4619316807811194,1980442,2197842
2024,10,2024-10-01,MA,Massachusetts,387543,1886352,420293,20.54,104828,9.7,61.5,7136171,3057853,199.238,4.4881832435943497,1863557,1987440
2024,11,2024-11-01,MA,Massachusetts,381082,1830319,421249,20.82,104828,9.7,61.5,7136171,3057853,201.954,4.3449812343768175,1886352,1908140
2024,12,2024-12-01,MA,Massachusetts,451698,2015859,435811,22.41,104828,9.7,61.5,7136171,3057853,217.377,4.6255349222484058,1830319,1917877
2010,1,2010-01-01,MD,Maryland,303286,2587760,244108,11.72,102905,9.1,61.4,6263220,2588337,106.652,10.6008815770068986,,
2010,2,2010-02-01,MD,Maryland,281880,2347255,244135,12.01,102905,9.1,61.4,6263220,2588337,109.291,9.6145779998771172,2587760,
2010,3,2010-03-01,MD,Maryland,274058,2340486,243905,11.71,102905,9.1,61.4,6263220,2588337,106.561,9.5958918431356471,2347255,
2010,4,2010-04-01,MD,Maryland,260804,2226916,244031,11.71,102905,9.1,61.4,6263220,2588337,106.561,9.1255455249537969,2340486,
2010,5,2010-05-01,MD,Maryland,287481,2500753,244103,11.5,102905,9.1,61.4,6263220,2588337,104.65,10.2446631135217511,2226916,
2010,6,2010-06-01,MD,Maryland,351272,2908323,243974,12.08,102905,9.1,61.4,6263220,2588337,109.928,11.9206267881003714,2500753,
2010,7,2010-07-01,MD,Maryland,361564,2997004,244306,12.06,102905,9.1,61.4,6263220,2588337,109.746,12.2674187289710445,2908323,
2010,8,2010-08-01,MD,Maryland,344270,2965586,244236,11.61,102905,9.1,61.4,6263220,2588337,105.651,12.1422967949032903,2997004,
2010,9,2010-09-01,MD,Maryland,304027,2630422,244344,11.56,102905,9.1,61.4,6263220,2588337,105.196,10.7652408080411224,2965586,
2010,10,2010-10-01,MD,Maryland,273934,2351605,244607,11.65,102905,9.1,61.4,6263220,2588337,106.015,9.6138090896826338,2630422,
2010,11,2010-11-01,MD,Maryland,265189,2284176,244573,11.61,102905,9.1,61.4,6263220,2588337,105.651,9.3394446647831118,2351605,
2010,12,2010-12-01,MD,Maryland,309269,2631031,244830,11.75,102905,9.1,61.4,6263220,2588337,106.925,10.7463586978719928,2284176,
2011,1,2011-01-01,MD,Maryland,305695,2655045,245007,11.51,102905,9.1,61.4,6263220,2588337,104.741,10.8366087499540829,2631031,2587760
2011,2,2011-02-01,MD,Maryland,270911,2313400,244875,11.71,102905,9.1,61.4,6263220,2588337,106.561,9.4472690148034712,2655045,2347255
2011,3,2011-03-01,MD,Maryland,275612,2405682,245200,11.46,102905,9.1,61.4,6263220,2588337,104.286,9.8111011419249592,2313400,2340486
2011,4,2011-04-01,MD,Maryland,261975,2299735,245188,11.39,102905,9.1,61.4,6263220,2588337,103.649,9.3794761570713085,2405682,2226916
2011,5,2011-05-01,MD,Maryland,295094,2585575,241128,11.41,102905,9.1,61.4,6263220,2588337,103.831,10.7228318569390531,2299735,2500753
2011,6,2011-06-01,MD,Maryland,326373,2836840,245271,11.5,102905,9.1,61.4,6263220,2588337,104.65,11.5661452026533916,2585575,2908323
2011,7,2011-07-01,MD,Maryland,348260,3068974,245312,11.35,102905,9.1,61.4,6263220,2588337,103.285,12.5104927602400209,2836840,2997004
2011,8,2011-08-01,MD,Maryland,327228,2867748,245586,11.41,102905,9.1,61.4,6263220,2588337,103.831,11.6771640077203098,3068974,2965586
2011,9,2011-09-01,MD,Maryland,290002,2581131,245557,11.24,102905,9.1,61.4,6263220,2588337,102.284,10.5113313813086167,2867748,2630422
2011,10,2011-10-01,MD,Maryland,254857,2351455,245621,10.84,102905,9.1,61.4,6263220,2588337,98.644,9.5735095940493687,2581131,2351605
2011,11,2011-11-01,MD,Maryland,245926,2318294,245504,10.61,102905,9.1,61.4,6263220,2588337,96.551,9.4429988920750782,2351455,2284176
2011,12,2011-12-01,MD,Maryland,265936,2465728,245769,10.79,102905,9.1,61.4,6263220,2588337,98.189,10.0327055080176914,2318294,2631031
2012,1,2012-01-01,MD,Maryland,266607,2499521,246564,10.67,102905,9.1,61.4,6263220,2588337,97.097,10.1374125987573206,2465728,2655045
2012,2,2012-02-01,MD,Maryland,247575,2311138,246585,10.71,102905,9.1,61.4,6263220,2588337,97.461,9.3725814627815966,2499521,2313400
2012,3,2012-03-01,MD,Maryland,239856,2315811,246766,10.36,102905,9.1,61.4,6263220,2588337,94.276,9.3846437515703136,2311138,2405682
2012,4,2012-04-01,MD,Maryland,234148,2238243,247192,10.46,102905,9.1,61.4,6263220,2588337,95.186,9.0546740994854202,2315811,2299735
2012,5,2012-05-01,MD,Maryland,264257,2579004,245983,10.25,102905,9.1,61.4,6263220,2588337,93.275,10.4844806348406191,2238243,2585575
2012,6,2012-06-01,MD,Maryland,288368,2715416,247398,10.62,102905,9.1,61.4,6263220,2588337,96.642,10.9759011794759861,2579004,2836840
2012,7,2012-07-01,MD,Maryland,316563,3028191,247149,10.45,102905,9.1,61.4,6263220,2588337,95.095,12.2524914120631684,2715416,3068974
2012,8,2012-08-01,MD,Maryland,303283,2903651,247231,10.44,102905,9.1,61.4,6263220,2588337,95.004,11.7446881661280341,3028191,2867748
2012,9,2012-09-01,MD,Maryland,265255,2524561,247209,10.51,102905,9.1,61.4,6263220,2588337,95.641,10.2122535991812596,2903651,2581131
2012,10,2012-10-01,MD,Maryland,247148,2344747,247076,10.54,102905,9.1,61.4,6263220,2588337,95.914,9.4899828392883161,2524561,2351455
2012,11,2012-11-01,MD,Maryland,223175,2280050,246931,9.79,102905,9.1,61.4,6263220,2588337,89.089,9.2335510729718018,2344747,2318294
2012,12,2012-12-01,MD,Maryland,245061,2367192,246312,10.35,102905,9.1,61.4,6263220,2588337,94.185,9.6105427262983533,2280050,2465728
2013,1,2013-01-01,MD,Maryland,265231,2577614,247018,10.29,102905,9.1,61.4,6263220,2588337,93.639,10.4349237707373552,2367192,2499521
2013,2,2013-02-01,MD,Maryland,244042,2350958,247080,10.38,102905,9.1,61.4,6263220,2588337,94.458,9.5149668123684637,2577614,2311138
2013,3,2013-03-01,MD,Maryland,247734,2416086,247294,10.25,102905,9.1,61.4,6263220,2588337,93.275,9.7700955138418239,2350958,2315811
2013,4,2013-04-01,MD,Maryland,223648,2188259,247206,10.22,102905,9.1,61.4,6263220,2588337,93.002,8.8519655671787902,2416086,2238243
2013,5,2013-05-01,MD,Maryland,253435,2449207,247173,10.35,102905,9.1,61.4,6263220,2588337,94.185,9.9088775877624174,2188259,2579004
2013,6,2013-06-01,MD,Maryland,301961,2770335,247131,10.9,102905,9.1,61.4,6263220,2588337,99.19,11.2099857970064460,2449207,2715416
2013,7,2013-07-01,MD,Maryland,326122,3005126,247424,10.85,102905,9.1,61.4,6263220,2588337,98.735,12.1456528065183652,2770335,3028191
2013,8,2013-08-01,MD,Maryland,304181,2721891,247117,11.18,102905,9.1,61.4,6263220,2588337,101.738,11.0145841848193366,3005126,2903651
2013,9,2013-09-01,MD,Maryland,267807,2420564,247225,11.06,102905,9.1,61.4,6263220,2588337,100.646,9.7909353827485084,2721891,2524561
2013,10,2013-10-01,MD,Maryland,253817,2301747,247024,11.03,102905,9.1,61.4,6263220,2588337,100.373,9.3179083813718505,2420564,2344747
2013,11,2013-11-01,MD,Maryland,241219,2245631,247166,10.74,102905,9.1,61.4,6263220,2588337,97.734,9.0855174255358747,2301747,2280050
2013,12,2013-12-01,MD,Maryland,272493,2518783,247161,10.82,102905,9.1,61.4,6263220,2588337,98.462,10.1908593993388925,2245631,2367192
2014,1,2014-01-01,MD,Maryland,288440,2646600,248038,10.9,102905,9.1,61.4,6263220,2588337,99.19,10.6701392528564172,2518783,2577614
2014,2,2014-02-01,MD,Maryland,263496,2221530,248125,11.86,102905,9.1,61.4,6263220,2588337,107.926,8.9532695214105793,2646600,2350958
2014,3,2014-03-01,MD,Maryland,277240,2461209,247947,11.26,102905,9.1,61.4,6263220,2588337,102.466,9.9263511960217305,2221530,2416086
2014,4,2014-04-01,MD,Maryland,244105,2252092,248180,10.84,102905,9.1,61.4,6263220,2588337,98.644,9.0744298493029253,2461209,2188259
2014,5,2014-05-01,MD,Maryland,256810,2446395,248246,10.5,102905,9.1,61.4,6263220,2588337,95.55,9.8547207205755581,2252092,2449207
2014,6,2014-06-01,MD,Maryland,291433,2733923,248227,10.66,102905,9.1,61.4,6263220,2588337,97.006,11.0138018829539091,2446395,2770335
2014,7,2014-07-01,MD,Maryland,299699,2860465,248352,10.48,102905,9.1,61.4,6263220,2588337,95.368,11.5177852403040845,2733923,3005126
2014,8,2014-08-01,MD,Maryland,275270,2660308,248126,10.35,102905,9.1,61.4,6263220,2588337,94.185,10.7216011220105914,2860465,2721891
2014,9,2014-09-01,MD,Maryland,397970,2439097,248299,16.32,102905,9.1,61.4,6263220,2588337,148.512,9.8232252244270013,2660308,2420564
2014,10,2014-10-01,MD,Maryland,234619,2289271,248695,10.25,102905,9.1,61.4,6263220,2588337,93.275,9.2051348036751845,2439097,2301747
2014,11,2014-11-01,MD,Maryland,239671,2327511,248844,10.3,102905,9.1,61.4,6263220,2588337,93.73,9.3532936297439360,2289271,2245631
2014,12,2014-12-01,MD,Maryland,255830,2465941,249269,10.37,102905,9.1,61.4,6263220,2588337,94.367,9.8926902262214716,2327511,2518783
2015,1,2015-01-01,MD,Maryland,269895,2433355,245110,11.09,102905,9.1,61.4,6263220,2588337,100.919,9.9276039329280731,2465941,2646600
2015,2,2015-02-01,MD,Maryland,284573,2501134,247913,11.38,102905,9.1,61.4,6263220,2588337,103.558,10.0887569429598286,2433355,2221530
2015,3,2015-03-01,MD,Maryland,283375,2435127,249451,11.64,102905,9.1,61.4,6263220,2588337,105.924,9.7619452317288766,2501134,2461209
2015,4,2015-04-01,MD,Maryland,241010,2142463,249758,11.25,102905,9.1,61.4,6263220,2588337,102.375,8.5781556546737242,2435127,2252092
2015,5,2015-05-01,MD,Maryland,275365,2542331,249494,10.83,102905,9.1,61.4,6263220,2588337,98.553,10.1899484556742848,2142463,2446395
2015,6,2015-06-01,MD,Maryland,291961,2665859,249760,10.95,102905,9.1,61.4,6263220,2588337,99.645,10.6736827354260090,2542331,2733923
2015,7,2015-07-01,MD,Maryland,309082,2837157,249373,10.89,102905,9.1,61.4,6263220,2588337,99.099,11.3771619221006284,2665859,2860465
2015,8,2015-08-01,MD,Maryland,304885,2760428,249760,11.04,102905,9.1,61.4,6263220,2588337,100.464,11.0523222293401666,2837157,2660308
2015,9,2015-09-01,MD,Maryland,265124,2459814,249665,10.78,102905,9.1,61.4,6263220,2588337,98.098,9.8524582941141129,2760428,2439097
2015,10,2015-10-01,MD,Maryland,262594,2421031,249620,10.85,102905,9.1,61.4,6263220,2588337,98.735,9.6988662767406458,2459814,2289271
2015,11,2015-11-01,MD,Maryland,261234,2464222,249466,10.6,102905,9.1,61.4,6263220,2588337,96.46,9.8779873810459141,2421031,2327511
2015,12,2015-12-01,MD,Maryland,246594,2296194,250794,10.74,102905,9.1,61.4,6263220,2588337,97.734,9.1556975047249934,2464222,2465941
2016,1,2016-01-01,MD,Maryland,266044,2430215,250251,10.95,102905,9.1,61.4,6263220,2588337,99.645,9.7111100455143036,2296194,2433355
2016,2,2016-02-01,MD,Maryland,260247,2372876,250235,10.97,102905,9.1,61.4,6263220,2588337,99.827,9.4825903650568466,2430215,2501134
2016,3,2016-03-01,MD,Maryland,258696,2360167,250848,10.96,102905,9.1,61.4,6263220,2588337,99.736,9.4087535081005230,2372876,2435127
2016,4,2016-04-01,MD,Maryland,232366,2103049,250649,11.05,102905,9.1,61.4,6263220,2588337,100.555,8.3904144839995372,2360167,2142463
2016,5,2016-05-01,MD,Maryland,262820,2355603,251120,11.16,102905,9.1,61.4,6263220,2588337,101.556,9.3803878623765530,2103049,2542331
2016,6,2016-06-01,MD,Maryland,285751,2585286,251024,11.05,102905,9.1,61.4,6263220,2588337,100.555,10.2989594620434699,2355603,2665859
2016,7,2016-07-01,MD,Maryland,305086,2838024,251175,10.75,102905,9.1,61.4,6263220,2588337,97.825,11.2989907435055240,2585286,2837157
2016,8,2016-08-01,MD,Maryland,322977,3002481,251007,10.76,102905,9.1,61.4,6263220,2588337,97.916,11.9617421028098818,2838024,2760428
2016,9,2016-09-01,MD,Maryland,280216,2582703,250780,10.85,102905,9.1,61.4,6263220,2588337,98.735,10.2986801180317410,3002481,2459814
2016,10,2016-10-01,MD,Maryland,266326,2373557,251157,11.22,102905,9.1,61.4,6263220,2588337,102.102,9.4504911270639480,2582703,2421031
2016,11,2016-11-01,MD,Maryland,247462,2241006,251287,11.04,102905,9.1,61.4,6263220,2588337,100.464,8.9181135514372013,2373557,2464222
2016,12,2016-12-01,MD,Maryland,274015,2431026,251706,11.27,102905,9.1,61.4,6263220,2588337,102.557,9.6581964673070964,2241006,2296194
2017,1,2017-01-01,MD,Maryland,267005,2408980,252051,11.08,102905,9.1,61.4,6263220,2588337,100.828,9.5575101864305240,2431026,2430215
2017,2,2017-02-01,MD,Maryland,248139,2165370,252214,11.46,102905,9.1,61.4,6263220,2588337,104.286,8.5854472788980786,2408980,2372876
2017,3,2017-03-01,MD,Maryland,252032,2337169,252555,10.78,102905,9.1,61.4,6263220,2588337,98.098,9.2540991071251807,2165370,2360167
2017,4,2017-04-01,MD,Maryland,232568,2102769,252291,11.06,102905,9.1,61.4,6263220,2588337,100.646,8.3346968381749646,2337169,2103049
2017,5,2017-05-01,MD,Maryland,253356,2309096,253325,10.97,102905,9.1,61.4,6263220,2588337,99.827,9.1151524721207934,2102769,2355603
2017,6,2017-06-01,MD,Maryland,277602,2616439,253031,10.61,102905,9.1,61.4,6263220,2588337,96.551,10.3403891222814596,2309096,2585286
2017,7,2017-07-01,MD,Maryland,294171,2849659,253247,10.32,102905,9.1,61.4,6263220,2588337,93.912,11.2524886770623147,2616439,2838024
2017,8,2017-08-01,MD,Maryland,283932,2681696,253253,10.59,102905,9.1,61.4,6263220,2588337,96.369,10.5889999328734507,2849659,3002481
2017,9,2017-09-01,MD,Maryland,249737,2437530,253181,10.25,102905,9.1,61.4,6263220,2588337,93.275,9.6276181861988064,2681696,2582703
2017,10,2017-10-01,MD,Maryland,248153,2334702,253202,10.63,102905,9.1,61.4,6263220,2588337,96.733,9.2207091571156626,2437530,2373557
2017,11,2017-11-01,MD,Maryland,234739,2205538,253153,10.64,102905,9.1,61.4,6263220,2588337,96.824,8.7122728152540163,2334702,2241006
2017,12,2017-12-01,MD,Maryland,265124,2444099,254079,10.85,102905,9.1,61.4,6263220,2588337,98.735,9.6194451332066011,2205538,2431026
2018,1,2018-01-01,MD,Maryland,286166,2641712,253530,10.83,102905,9.1,61.4,6263220,2588337,98.553,10.4197215319686033,2444099,2408980
2018,2,2018-02-01,MD,Maryland,237804,2149545,253538,11.06,102905,9.1,61.4,6263220,2588337,100.646,8.4781965622510235,2641712,2165370
2018,3,2018-03-01,MD,Maryland,246382,2434276,253610,10.12,102905,9.1,61.4,6263220,2588337,92.092,9.5985016363708056,2149545,2337169
2018,4,2018-04-01,MD,Maryland,221694,2118695,253609,10.46,102905,9.1,61.4,6263220,2588337,95.186,8.3541790709320253,2434276,2102769
2018,5,2018-05-01,MD,Maryland,249897,2430666,254270,10.28,102905,9.1,61.4,6263220,2588337,93.548,9.5593896252015574,2118695,2309096
2018,6,2018-06-01,MD,Maryland,263071,2529017,253916,10.4,102905,9.1,61.4,6263220,2588337,94.64,9.9600537185525922,2430666,2616439
2018,7,2018-07-01,MD,Maryland,281391,2777473,254060,10.13,102905,9.1,61.4,6263220,2588337,92.183,10.9323506258364166,2529017,2849659
2018,8,2018-08-01,MD,Maryland,292331,2891001,254247,10.11,102905,9.1,61.4,6263220,2588337,92.001,11.3708362340558591,2777473,2681696
2018,9,2018-09-01,MD,Maryland,257648,2519810,254566,10.22,102905,9.1,61.4,6263220,2588337,93.002,9.8984546247338608,2891001,2437530
2018,10,2018-10-01,MD,Maryland,255012,2408268,254616,10.59,102905,9.1,61.4,6263220,2588337,96.369,9.4584315204072014,2519810,2334702
2018,11,2018-11-01,MD,Maryland,235386,2280801,254750,10.32,102905,9.1,61.4,6263220,2588337,93.912,8.9530951913640824,2408268,2205538
2018,12,2018-12-01,MD,Maryland,255740,2366255,255238,10.81,102905,9.1,61.4,6263220,2588337,98.371,9.2707786458129275,2280801,2444099
2019,1,2019-01-01,MD,Maryland,260240,2472852,255664,10.52,102905,9.1,61.4,6263220,2588337,95.732,9.6722729832905689,2366255,2641712
2019,2,2019-02-01,MD,Maryland,231652,2186845,255622,10.59,102905,9.1,61.4,6263220,2588337,96.369,8.5549952664481148,2472852,2149545
2019,3,2019-03-01,MD,Maryland,239251,2307883,255701,10.37,102905,9.1,61.4,6263220,2588337,94.367,9.0257097156444441,2186845,2434276
2019,4,2019-04-01,MD,Maryland,217249,2121636,255643,10.24,102905,9.1,61.4,6263220,2588337,93.184,8.2992141384665334,2307883,2118695
2019,5,2019-05-01,MD,Maryland,248603,2416539,256201,10.29,102905,9.1,61.4,6263220,2588337,93.639,9.4321997181900149,2121636,2430666
2019,6,2019-06-01,MD,Maryland,240948,2455623,256036,9.81,102905,9.1,61.4,6263220,2588337,89.271,9.5909286194128951,2416539,2529017
2019,7,2019-07-01,MD,Maryland,273109,2883721,256395,9.47,102905,9.1,61.4,6263220,2588337,86.177,11.2471811072758829,2455623,2777473
2019,8,2019-08-01,MD,Maryland,262701,2739990,255995,9.59,102905,9.1,61.4,6263220,2588337,87.269,10.7032949862301998,2883721,2891001
2019,9,2019-09-01,MD,Maryland,234957,2487995,256554,9.44,102905,9.1,61.4,6263220,2588337,85.904,9.6977439447445762,2739990,2519810
2019,10,2019-10-01,MD,Maryland,221198,2246722,256314,9.85,102905,9.1,61.4,6263220,2588337,89.635,8.7655063710917078,2487995,2408268
2019,11,2019-11-01,MD,Maryland,217452,2225867,256824,9.77,102905,9.1,61.4,6263220,2588337,88.907,8.6668963959754540,2246722,2280801
2019,12,2019-12-01,MD,Maryland,232206,2347664,257028,9.89,102905,9.1,61.4,6263220,2588337,89.999,9.1338842460743577,2225867,2366255
2020,1,2020-01-01,MD,Maryland,234429,2346297,256428,9.99,102905,9.1,61.4,6263220,2588337,90.909,9.1499251251813375,2347664,2472852
2020,2,2020-02-01,MD,Maryland,219509,2165080,256448,10.14,102905,9.1,61.4,6263220,2588337,92.274,8.4425692538058398,2346297,2186845
2020,3,2020-03-01,MD,Maryland,205114,2073949,257218,9.89,102905,9.1,61.4,6263220,2588337,89.999,8.0630010341422451,2165080,2307883
2020,4,2020-04-01,MD,Maryland,186790,1870670,256127,9.99,102905,9.1,61.4,6263220,2588337,90.909,7.3036813768169697,2073949,2121636
2020,5,2020-05-01,MD,Maryland,193171,1930032,256409,10.01,102905,9.1,61.4,6263220,2588337,91.091,7.5271616830922472,1870670,2416539
2020,6,2020-06-01,MD,Maryland,214178,2242770,256419,9.55,102905,9.1,61.4,6263220,2588337,86.905,8.7465047441882232,1930032,2455623
2020,7,2020-07-01,MD,Maryland,253642,2731441,256904,9.29,102905,9.1,61.4,6263220,2588337,84.539,10.6321466384330334,2242770,2883721
2020,8,2020-08-01,MD,Maryland,237030,2546198,257460,9.31,102905,9.1,61.4,6263220,2588337,84.721,9.8896838343820399,2731441,2739990
2020,9,2020-09-01,MD,Maryland,213378,2226411,256732,9.58,102905,9.1,61.4,6263220,2588337,87.178,8.6721211224155929,2546198,2487995
2020,10,2020-10-01,MD,Maryland,200245,2067576,256777,9.69,102905,9.1,61.4,6263220,2588337,88.179,8.0520295820887385,2226411,2246722
2020,11,2020-11-01,MD,Maryland,191977,1998294,256892,9.61,102905,9.1,61.4,6263220,2588337,87.451,7.7787319184715756,2067576,2225867
2020,12,2020-12-01,MD,Maryland,222687,2253146,257038,9.88,102905,9.1,61.4,6263220,2588337,89.908,8.7658089465370879,1998294,2347664
2021,1,2021-01-01,MD,Maryland,227340,2298561,257241,9.89,102905,9.1,61.4,6263220,2588337,89.999,8.9354379745063967,2253146,2346297
2021,2,2021-02-01,MD,Maryland,217231,2134044,257195,10.18,102905,9.1,61.4,6263220,2588337,92.638,8.2973774762339859,2298561,2165080
2021,3,2021-03-01,MD,Maryland,211916,2109126,257620,10.05,102905,9.1,61.4,6263220,2588337,91.455,8.1869652977253319,2134044,2073949
2021,4,2021-04-01,MD,Maryland,189501,1915631,257702,9.89,102905,9.1,61.4,6263220,2588337,89.999,7.4335123514757355,2109126,1870670
2021,5,2021-05-01,MD,Maryland,210659,2113920,257330,9.97,102905,9.1,61.4,6263220,2588337,90.727,8.2148214355108227,1915631,1930032
2021,6,2021-06-01,MD,Maryland,254999,2549208,257756,10,102905,9.1,61.4,6263220,2588337,91.0,9.8900045003802045,2113920,2242770
2021,7,2021-07-01,MD,Maryland,269162,2711171,257870,9.93,102905,9.1,61.4,6263220,2588337,90.363,10.5137123356730135,2549208,2731441
2021,8,2021-08-01,MD,Maryland,274815,2728132,258028,10.07,102905,9.1,61.4,6263220,2588337,91.637,10.5730075805726510,2711171,2546198
2021,9,2021-09-01,MD,Maryland,236291,2307741,258203,10.24,102905,9.1,61.4,6263220,2588337,93.184,8.9377001816400274,2728132,2226411
2021,10,2021-10-01,MD,Maryland,235921,2208439,258516,10.68,102905,9.1,61.4,6263220,2588337,97.188,8.5427555741230717,2307741,2067576
